date,title,url,publication
6/18/14,Comprehensive internal summary of the history and current state of cooperation between the NSA and BND,http://www.spiegel.de/media/media-34053.pdf,Der Spiegel
6/18/14,FAQs on the Boundless Informant program,http://www.spiegel.de/media/media-34054.pdf,Der Spiegel
6/18/14,Boundless Informant statistics on Germany,http://www.spiegel.de/media/media-34055.pdf,Der Spiegel
6/18/14,Boundless Informant overview (global),http://www.spiegel.de/media/media-34058.pdf,Der Spiegel
6/18/14,"Boundless Informant statistics for so-called Third Parties, which includes Germany",http://www.spiegel.de/media/media-34059.pdf,Der Spiegel
6/18/14,"Boundless Informant statistics on data from ""Foreign Partners""",http://www.spiegel.de/media/media-34060.pdf,Der Spiegel
6/18/14,Overview of the use of Boundless Informant (world map),http://www.spiegel.de/media/media-34061.pdf,Der Spiegel
6/18/14,World map from the Boundless Informant program,http://www.spiegel.de/media/media-34062.pdf,Der Spiegel
6/18/14,"Zoom of a Boundless Informant document, with project names",http://www.spiegel.de/media/media-34064.pdf,Der Spiegel
6/18/14,Agenda for the visit of BSI Vice President Andreas Konen to the NSA,http://www.spiegel.de/media/media-34067.pdf,Der Spiegel
6/18/14,Report on the beginnings of the European Security Center (ESC) in the Dagger Complex,http://www.spiegel.de/media/media-34070.pdf,Der Spiegel
6/18/14,Report on the changing of the ESC's name to European Security Operations Center (ESOC),http://www.spiegel.de/media/media-34072.pdf,Der Spiegel
6/18/14,ESOC: Report on the experiences of one NSA worker,http://www.spiegel.de/media/media-34074.pdf,Der Spiegel
6/18/14,Report on the changing of the ESOC's name to European Cryptologic Center (ECC) including details on missions launched from there,http://www.spiegel.de/media/media-34076.pdf,Der Spiegel
6/18/14,Report on an XKeyscore training session at the ECC / Dagger Complex,http://www.spiegel.de/media/media-34077.pdf,Der Spiegel
6/18/14,Presentation on the spying program PRISM and ECC's participation,http://www.spiegel.de/media/media-34078.pdf,Der Spiegel
6/18/14,NSA/CSS presentation on technical surveillance in Europe and Africa,http://www.spiegel.de/media/media-34079.pdf,Der Spiegel
6/18/14,Report on an unexploded ordnance alarm at the European Technical Center in the Mainz-Kastel neighborhood of Wiesbaden,http://www.spiegel.de/media/media-34081.pdf,Der Spiegel
6/18/14,Report on an NSA SIGDEV training course for allied countries,http://www.spiegel.de/media/media-34082.pdf,Der Spiegel
6/18/14,Report on the technical expansion of the European Technical Center in the Mainz-Kastel neighborhood of Wiesbaden,http://www.spiegel.de/media/media-34083.pdf,Der Spiegel
6/18/14,Report on the NSA-BND cooperation known as Joint SIGINT Activity (JSA),http://www.spiegel.de/media/media-34084.pdf,Der Spiegel
6/18/14,Report on the surveillance of African countries by JSA,http://www.spiegel.de/media/media-34085.pdf,Der Spiegel
6/18/14,Restrictions on the technical surveillance performed by JSA,http://www.spiegel.de/media/media-34086.pdf,Der Spiegel
6/18/14,Report on data exchange between the NSA and BND within the JSA framework,http://www.spiegel.de/media/media-34087.pdf,Der Spiegel
6/18/14,Merkel in the database: Presentation from the Center for Content Extraction,http://www.spiegel.de/media/media-34089.pdf,Der Spiegel
6/18/14,Report on the NSA's access to TEMPORA,http://www.spiegel.de/media/media-34090.pdf,Der Spiegel
6/18/14,"Report on the work of NSA/CSS Europe, including the capture or killing of 40 terror suspects",http://www.spiegel.de/media/media-34091.pdf,Der Spiegel
6/18/14,Guidelines for the classification of NSA SIGINT details (1945-1967),http://www.spiegel.de/media/media-34093.pdf,Der Spiegel
6/18/14,Slide: Worldwide locations of the Cryptologic Services Groups,http://www.spiegel.de/media/media-34094.pdf,Der Spiegel
6/18/14,Slide: Worldwide locations of NSA/CSS satellite surveillance,http://www.spiegel.de/media/media-34095.pdf,Der Spiegel
6/18/14,US sites with NSA personnel in Germany,http://www.spiegel.de/media/media-34096.pdf,Der Spiegel
6/18/14,Logo of NSA-BND cooperation,http://www.spiegel.de/media/media-34088.pdf,Der Spiegel
6/18/14,"Explanation of Nymrod, a system for searching for people and places in databases and documents",http://www.spiegel.de/media/media-34097.pdf,Der Spiegel
6/18/14,NSA presentation on the work of Nymrod,http://www.spiegel.de/media/media-34098.pdf,Der Spiegel
6/18/14,Report on an NSA visit to the BND site in Schoningen and on data transfer from the BND to the NSA,http://www.spiegel.de/media/media-34099.pdf,Der Spiegel
6/18/14,"Presentation on the NSA/CIA unit Special Collection Service (SCS), active in US embassies around the world",http://www.spiegel.de/media/media-34100.pdf,Der Spiegel
6/18/14,Report on the one-year anniversary of the NSA liaison unit SUSLAG at the new site in the Mangfall Kaserne in Bad Aibling,http://www.spiegel.de/media/media-34101.pdf,Der Spiegel
6/18/14,Guidelines for the classification of SUSLAG details and the NSA-BND cooperation,http://www.spiegel.de/media/media-34102.pdf,Der Spiegel
6/18/14,"GCHQ report on the technical abilities of the powerful spying program TEMPORA, which allows for a ""full take""",http://www.spiegel.de/media/media-34103.pdf,Der Spiegel
6/18/14,Report on a WHARPDRIVE incident in an SSO presentation,http://www.spiegel.de/media/media-34104.pdf,Der Spiegel
6/18/14,Details on XKeyscore from an internal GCHQ website,http://www.spiegel.de/media/media-34105.pdf,Der Spiegel
6/18/14,Boundless Informant statistics on Great Britain,http://www.spiegel.de/media/media-34056.pdf,Der Spiegel
6/18/14,European Technical Center: Report on the experiences of one NSA,http://www.spiegel.de/media/media-34080.pdf,Der Spiegel
6/18/14,NSA/CSS Europe: Report on the experiences of one NSA worker,http://www.spiegel.de/media/media-34092.pdf,Der Spiegel
6/18/14,The NSA in Germany: Snowden's Documents Available for Download,http://www.spiegel.de/international/the-germany-file-of-edward-snowden-documents-available-for-download-a-975917.html,Der Spiegel
6/18/14,Boundless Informant statistics on the UK,http://www.information.dk/databloggen/501278,Dagbladet
6/18/14,Report on data exchange between the NSA and BND within the JSA framework,http://www.information.dk/databloggen/501278,Dagbladet
6/18/14,Black Budget,http://www.information.dk/databloggen/501278,Dagbladet
6/18/14,Keith Alexander Talking Points,http://www.information.dk/databloggen/501278,Dagbladet
6/18/14,RAMPART-A Overview,http://www.information.dk/databloggen/501278,Dagbladet
6/16/14,Analytics for targets in Europe,http://www.spiegel.de/fotostrecke/photo-gallery-the-nsa-s-german-presence-fotostrecke-115738-4.html,Der Spiegel
6/10/14,Xkeyscore Fingerprints,http://www.spiegel.de/fotostrecke/photo-gallery-the-nsa-s-german-presence-fotostrecke-115738-2.html,Der Spiegel
6/10/14,SANDKEY,https://www.eff.org/files/2014/06/10/dea-nsa-sandkey.pdf,Cryptome
5/19/14,SOMALGET memo,https://firstlook.org/theintercept/document/2014/05/19/somalget-memo/,Intercept
5/19/14,"SIDToday: DEA - The ""Other"" Warfighter",https://firstlook.org/theintercept/document/2014/05/19/sidtoday-dea-warfighter/,Intercept
5/19/14,SSO Dictionary Excerpt,https://firstlook.org/theintercept/document/2014/05/19/sso-dictionary-excerpt/,Intercept
5/19/14,MYSTIC,https://firstlook.org/theintercept/document/2014/05/19/mystic/,Intercept
5/19/14,"SSO March 14, 2013",https://firstlook.org/theintercept/document/2014/05/19/sso-march-14-2013/,Intercept
5/19/14,"SSO April 18, 2013 - What's New",https://firstlook.org/theintercept/document/2014/05/19/sso-april-18-2013-whats-new/,Intercept
5/19/14,"SSO May 2, 2013",https://firstlook.org/theintercept/document/2014/05/19/sso-may-2-2013/,Intercept
5/19/14,"SSO May 3, 2013 MYSTIC",https://firstlook.org/theintercept/document/2014/05/19/sso-may-3-2013-mystic/,Intercept
5/19/14,"SSO May 3, 2012",https://firstlook.org/theintercept/document/2014/05/19/sso-may-3-2012/,Intercept
5/19/14,Black Budget Excerpt,https://firstlook.org/theintercept/document/2014/05/19/black-budget/,Intercept
5/19/14,Data Pirates of the Caribbean: The NSA is Recording Every Cell Phone Call in the Bahamas,https://firstlook.org/theintercept/article/2014/05/19/data-pirates-caribbean-nsa-recording-every-cell-phone-call-bahamas/,Intercept
4/30/14,No Place to Hide Documents,http://glenngreenwald.net/#BookDocuments,Glenn Greenwald
4/30/14,Prism Olympics,https://firstlook.org/theintercept/article/2014/04/30/gchq-prism-nsa-fisa-unsupervised-access-snowden/,Intercept
4/30/14,Ghostmachine,https://firstlook.org/theintercept/article/2014/04/30/gchq-prism-nsa-fisa-unsupervised-access-snowden/,Intercept
4/30/14,GCHQ Visit,https://firstlook.org/theintercept/article/2014/04/30/gchq-prism-nsa-fisa-unsupervised-access-snowden/,Intercept
4/4/14,GCHQ Full Spectrum Cyber Effects,https://firstlook.org/theintercept/2014/04/04/cuban-twitter-scam-social-media-tool-disseminating-government-propaganda/,Intercept
4/4/14,2009 SIGDEV Conference,https://firstlook.org/theintercept/2014/04/04/cuban-twitter-scam-social-media-tool-disseminating-government-propaganda/,Intercept
3/29/14,GCHQ and NSA Spy on Heads of State,http://www.spiegel.de/international/germany/gchq-and-nsa-targeted-private-german-companies-a-961444.html,Der Spiegel
3/22/14,Operation Shotgiant Objectives,http://www.nytimes.com/2014/03/23/world/asia/nsa-breached-chinese-servers-seen-as-spy-peril.html,NY Times
3/21/14,French Intelligence E-Mail Spying Operation,http://www.lemonde.fr/international/article/2014/03/21/la-france-suspectee-de-cyberattaque_4387232_3210.html,Le Monde
3/20/14,Targeting System Administrator Accounts to Access Networks,https://firstlook.org/theintercept/article/2014/03/20/inside-nsa-secret-efforts-hunt-hack-system-administrators/,Intercept
3/18/14,Adding Another Country to Mystic Program,http://www.washingtonpost.com/world/national-security/nsa-surveillance-program-reaches-into-the-past-to-retrieve-replay-phone-calls/2014/03/18/226d2646-ade9-11e3-a49e-76adc9210f19_story.html,Washington Post
3/18/14,Description of Data Collection Under Mystic,http://www.washingtonpost.com/world/national-security/nsa-surveillance-program-reaches-into-the-past-to-retrieve-replay-phone-calls/2014/03/18/226d2646-ade9-11e3-a49e-76adc9210f19_story.html,Washington Post
3/18/14,Mystic Program,http://www.washingtonpost.com/world/national-security/nsa-surveillance-program-reaches-into-the-past-to-retrieve-replay-phone-calls/2014/03/18/226d2646-ade9-11e3-a49e-76adc9210f19_story.html,Washington Post
3/15/14,How NSA Servers Masquerade In Order to Infect Target with Malware,https://firstlook.org/theintercept/document/2014/03/17/nsa-secretly-masqueraded-facebook-hack-computers-surveillance/,Intercept
3/15/14,TURBINE Intelligence Command and Control,https://firstlook.org/theintercept/2014/03/15/nsa-facebook-malware-turbine-non-denial-denial/,Intercept
3/13/14,NSA Cooperative Third Party Relationships,https://firstlook.org/theintercept/article/2014/03/13/nsa-elected-officials-foreign-countries-unaware-countries-cooperation-us/,Intercept
3/12/14,TURBINE and TURMOIL,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,VPN and VOIP Exploitation With HAMMERCHANT and HAMMERSTEIN,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,TURBINE Industrial Scale Exploitation,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,MHS Leverages XKeyscore for Quantum,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,Increasing Collection Capacity by Increasing Implants,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,Five Eyes Hacking Large Routers,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,NSA Technology Directorate Analysis of Converged Data,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,NSA Selector Types,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,Multiple Methods of Quantum,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,NSA Phishing Tactics and Man in the Middle Attacks,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,Quantum Insert Diagrams,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/12/14,The NSA and GCHQ's QUANTUMTHEORY Hacking Tactics,https://firstlook.org/theintercept/article/2014/03/12/nsa-plans-infect-millions-computers-malware/,Intercept
3/11/14,NSA Timeline of Surveillance Law Developments,http://www.nytimes.com/2014/03/12/us/how-a-courts-secret-evolution-extended-spies-reach.html?_r=0,NY Times
3/11/14,"Classification Guide for FISA, the Protect America Act and the FISA Amendments Act ",http://www.nytimes.com/2014/03/12/us/how-a-courts-secret-evolution-extended-spies-reach.html?_r=0,NY Times
3/11/14,Ashcroft Memo on Intelligence Sharing Procedures,http://www.nytimes.com/2014/03/12/us/how-a-courts-secret-evolution-extended-spies-reach.html?_r=0,NY Times
3/11/14,NSA Memo Expands Access to FISA Information,http://www.nytimes.com/2014/03/12/us/how-a-courts-secret-evolution-extended-spies-reach.html?_r=0,NY Times
3/11/14,Classification Guide for Stellarwind Program,http://www.nytimes.com/2014/03/12/us/how-a-courts-secret-evolution-extended-spies-reach.html?_r=0,NY Times
3/7/14,NSA Ask Zelda - Guilty Until Proven Innocent,https://firstlook.org/theintercept/document/2014/03/07/guilty-proven-innocent/,Intercept
3/7/14,NSA Ask Zelda - An Interview with Zelda,https://firstlook.org/theintercept/document/2014/03/07/an-interview-with-zelda/,Intercept
3/7/14,NSA Ask Zelda - Is Bain de Soleil a Bane on the NSA,https://firstlook.org/theintercept/document/2014/03/07/bain-de-soleil-bane-nsa/,Intercept
3/7/14,NSA Ask Zelda - Watching Every Word in Snitch City,https://firstlook.org/theintercept/document/2014/03/07/silenced-sid/,Intercept
3/7/14,Ask Zelda - The NSA Has An Advice Columnist. Seriously.,https://firstlook.org/theintercept/article/2014/03/07/nsa-advice-columnist-seriously/,Intercept
3/5/14,Dutch Shares Collected Anti-Piracy Information with NSA,http://www.nrc.nl/nieuws/2014/03/05/the-secret-role-of-the-dutch-in-the-american-war-on-terror/,NRC Handelsblad
3/3/14,DOJ Report on Pen Register FISA Orders,http://epic.org/2014/03/in-foia-lawsuit-epic-obtains-s.html,EPIC
2/27/14,GCHQ Optic Nerve,http://www.theguardian.com/world/2014/feb/27/gchq-nsa-webcam-images-internet-yahoo,Guardian
2/24/14,Training for Covert Online Operations,https://firstlook.org/theintercept/2014/02/24/jtrig-manipulation/,Intercept
2/18/14,GCHQ SIGDEV,https://firstlook.org/theintercept/article/2014/02/18/snowden-docs-reveal-covert-surveillance-and-pressure-tactics-aimed-at-wikileaks-and-its-supporters/,Intercept
2/18/14,Discovery Sigint Targeting Scenarios and Compliance,https://firstlook.org/theintercept/article/2014/02/18/snowden-docs-reveal-covert-surveillance-and-pressure-tactics-aimed-at-wikileaks-and-its-supporters/,Intercept
2/15/14,SUSLOC Trade Document,http://www.nytimes.com/2014/02/16/us/document-describes-eavesdropping-on-american-law-firm.html,NY Times
2/11/14,Drones Intercepting Communications,https://firstlook.org/theintercept/article/2014/02/10/the-nsas-secret-role/,Intercept
2/8/14,Boundless Nederland,http://electrospaces.blogspot.com/2014/02/boundlessinformant-metadata-collection.html,NRC Handelsblad
2/7/14,GCHQ Honey Trap Cyber Attack - Background on JTRIG,http://www.nbcnews.com/news/investigations/snowden-docs-british-spies-used-sex-dirty-tricks-n23091,NBC
2/7/14,GCHQ Honey Trap Cyber Attack - Leveraging Foreign Journalists via JTRIG,http://www.nbcnews.com/news/investigations/snowden-docs-british-spies-used-sex-dirty-tricks-n23091,NBC
2/4/14,British Spies Attacked Hactivist Anonymous,http://www.nbcnews.com/news/investigations/war-anonymous-british-spies-attacked-hackers-snowden-docs-show-n21361,NBC
1/31/14,CSEC Airport WiFi Tracking,http://www.cbc.ca/news/politics/csec-used-airport-wi-fi-to-track-canadian-travellers-edward-snowden-documents-1.2517881,CBC
1/30/14,COP15 Interception Document,http://www.information.dk/486360,Information DK
1/30/14,COP15 Interception Document,http://www.information.dk/486360,Information DK
1/28/14,Leaky Phone Apps,http://www.theguardian.com/world/2014/jan/27/nsa-gchq-smartphone-app-angry-birds-personal-data,Guardian
1/27/14,Converged Analysis on Smartphone Devices,http://investigations.nbcnews.com/_news/2014/01/27/22469304-snowden-docs-reveal-british-spies-snooped-on-youtube-and-facebook,NBC
1/27/14,Squeaky Dolphin,http://www.nytimes.com/2014/01/28/world/spy-agencies-scour-phone-apps-for-personal-data.html,NY Times
1/27/14,Mobile Theme Briefing ,http://www.nytimes.com/2014/01/28/world/spy-agencies-scour-phone-apps-for-personal-data.html,NY Times
1/16/14,Dishfire Presentation,http://www.theguardian.com/world/2014/jan/16/nsa-collects-millions-text-messages-daily-untargeted-global-sweep,Guardian
1/2/14,Quantum Computing,http://www.washingtonpost.com/world/national-security/nsa-seeks-to-build-quantum-computer-that-could-crack-most-types-of-encryption/2014/01/02/8fff297e-7195-11e3-8def-a33011492df2_story.html,Washington Post
1/2/14,Quantum Computers Hard Targets,http://www.washingtonpost.com/world/national-security/nsa-seeks-to-build-quantum-computer-that-could-crack-most-types-of-encryption/2014/01/02/8fff297e-7195-11e3-8def-a33011492df2_story.html,Washington Post
12/30/13,TAO Quantum Tasking,http://www.spiegel.de/international/world/nsa-secret-toolbox-ant-unit-offers-spy-gadgets-for-every-need-a-941006.html,Der Spiegel
12/30/13,TAO Intro,http://www.spiegel.de/international/world/nsa-secret-toolbox-ant-unit-offers-spy-gadgets-for-every-need-a-941006.html,Der Spiegel
12/30/13,QFIRE,http://cryptome.org/2013/12/nsa-catalog.zip,Jacob Appelbaum
12/30/13,NSA ANT Catalog,http://www.spiegel.de/politik/deutschland/nsa-fdp-politiker-baum-fuer-eingreifen-des-generalbundesanwalts-a-941418.html,Der Spiegel
12/30/13,TAO Quantum Theory,http://www.spiegel.de/netzwelt/netzpolitik/quantumtheory-wie-die-nsa-weltweit-rechner-hackt-a-941149.html,Der Spiegel
12/29/13,Inside TAO: Documents Reveal Top NSA Hacking Unit,http://www.spiegel.de/international/world/the-nsa-uses-powerful-toolbox-in-effort-to-spy-on-global-networks-a-940969.html,Der Spiegel
12/29/13,TAO ANT Cottonmouth,http://cryptome.org/2013/12/nsa-tao-ant-pdf.pdf,Der Spiegel
12/23/13,NSA/CSS Mission,http://www.washingtonpost.com/world/national%20-security/edward-snowden-after-months-of-nsa-revelations-says-his-missions-accomplished/2013/12/23/49fc36de-6c1c-11e3-a523-fe73f0ff6b8d_story.html,Washington Post
12/11/13,Xkeyscore Sources,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Xkeyscore Sweden Meeting,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Quantum from GCHQ,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,NSA Slides Xkeyscore,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Baltic Region,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Final Agenda Sweden USA,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Legal Issues UK Regarding Sweden and Quantum,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,NSA Internal PM on FRA,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Accomplishments from NSA,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Sweden Neutral,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/11/13,Xkeyscore Slide with Swedish Example,http://www.svt.se/ug/read-the-snowden-documents-from-the-nsa,SVT
12/10/13,Ghost Machine,http://www.washingtonpost.com/blogs/the-switch/wp/2013/12/10/new-documents-show-how-the-nsa-infers-relationships-based-on-mobile-location-data/,Washington Post
12/10/13,Target Location,http://www.washingtonpost.com/blogs/the-switch/wp/2013/12/10/new-documents-show-how-the-nsa-infers-relationships-based-on-mobile-location-data/,Washington Post
12/10/13,NSA CSEC Partnership,http://www.cbc.ca/news/politics/snowden-document-shows-canada-set-up-spy-posts-for-nsa-1.2456886,CBC
12/10/13,Location Cookies,http://www.washingtonpost.com/blogs/the-switch/wp/2013/12/10/nsa-uses-google-cookies-to-pinpoint-targets-for-hacking/,Washington Post
12/10/13,GSM Classification Guide,http://www.washingtonpost.com/blogs/the-switch/wp/2013/12/10/new-documents-show-how-the-nsa-infers-relationships-based-on-mobile-location-data/,Washington Post
12/10/13,Cotraveler Overview,http://www.washingtonpost.com/blogs/the-switch/wp/2013/12/10/new-documents-show-how-the-nsa-infers-relationships-based-on-mobile-location-data/,Washington Post
12/9/13,NSA Video Games Paper,http://www.nytimes.com/2013/12/10/world/spies-dragnet-reaches-a-playing-field-of-elves-and-trolls.html,NY Times
12/5/13,Italy Spying,http://nsa.gov1.info/dni/,SVT
12/5/13,FRA Russia,http://espresso.repubblica.it/inchieste/2013/12/05/news/revealed-how-the-nsa-targets-italy-1.144428,L'Espresso
12/4/13,Chalkfun Foreignness,http://www.washingtonpost.com/world/national-security/nsa-tracking-cellphone-locations-worldwide-snowden-documents-show/2013/12/04/5492873a-5cf2-11e3-bc56-c6ca94801fac_story.html,Washington Post
12/4/13,Fascia,http://www.washingtonpost.com/world/national-security/nsa-tracking-cellphone-locations-worldwide-snowden-documents-show/2013/12/04/5492873a-5cf2-11e3-bc56-c6ca94801fac_story.html,Washington Post
12/2/13,G20 Summit,http://www.cbc.ca/news/politics/new-snowden-docs-show-u-s-spied-during-g20-in-toronto-1.2442448,CBC
12/2/13,DSD Data,http://www.theguardian.com/world/2013/dec/02/revealed-australian-spy-agency-offered-to-share-data-about-ordinary-citizens,Guardian
11/30/13,AIVD SIGINT,http://www.scribd.com/doc/188094600/CSEC-Presentation,Globe and Mail
11/30/13,CSEC Brazil,http://issuu.com/pimvandendool/docs/document03?e=7781744/5822935,NRC Handelsblad
11/26/13,Microsoft Cloud Exploitation,http://www.washingtonpost.com/business/technology/microsoft-suspecting-nsa-spying-to-ramp-up-efforts-to-encrypt-its-internet-traffic/2013/11/26/44236b48-56a9-11e3-8304-caf30787c0a9_story.html,Washington Post
11/26/13,Microsoft Monkey Puzzle,http://www.washingtonpost.com/business/technology/microsoft-suspecting-nsa-spying-to-ramp-up-efforts-to-encrypt-its-internet-traffic/2013/11/26/44236b48-56a9-11e3-8304-caf30787c0a9_story.html,Washington Post
11/26/13,Radicalizers Pornography,http://www.huffingtonpost.com/2013/11/26/nsa-porn-muslims_n_4346128.html?utm_hp_ref=tw#slide=3074349,Huffington Post
11/23/13,SIGINT Strategy 2012,http://www.nytimes.com/2013/11/23/us/politics/nsa-report-outlined-goals-for-more-power.html,NY Times
11/23/13,NSA Malware,http://www.nrc.nl/nieuws/2013/11/23/nsa-infected-50000-computer-networks-with-malicious-software/,NRC Handelsblad
11/22/13,Boundless Informant,http://www.dagbladet.no/2013/11/22/nyheter/edward_snowden/utenriks/usa/nsa/30444117/,Dagbladet
11/22/13,Boundless Informant FAQ,http://www.dagbladet.no/2013/11/22/nyheter/edward_snowden/utenriks/usa/nsa/30444117/,Dagbladet
11/22/13,Afghanistan Collection,http://www.dagbladet.no/2013/11/22/nyheter/edward_snowden/utenriks/usa/nsa/30444117/,Dagbladet
11/20/13,"Collection, Processing and Dissemination of Allied Communications",http://www.theguardian.com/world/2013/nov/20/us-uk-secret-deal-surveillance-personal-data,Guardian
11/19/13,Norway Collection,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,Interim Competency Test for Access to FISA Data,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 5 v.24,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,Office of General Council Business Record Analyst Training Slides,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 6 Analytic Personal v.18,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,"NSA Cryptological School Course Slides on Legal, Compliance, and Minimization Procedures",http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 6 Tech Personnel v.25,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Guidance Memo on Legal Standards for Searching Bulk Metadata,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,United States Signals Intelligence Directive 18 Jan 25 2011,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,AG Guidelines for Domestic FBI Operations,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,United States Signals Intelligence Directive 18 Appendix J,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Core Intelligence Oversight Training,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Intro v.13,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 1 v.17,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,Verification Slide,http://www.dagbladet.no/2013/11/19/nyheter/pluss/edward_snowden/innenriks/snowden_i_norge/30338184/,Dagbladet
11/19/13,NSA Course Materials Module 2 v.16,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Summary of Requirements for Collection of Bulk Metadata,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 3 v.22,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Metadata Collection Training Slides,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/19/13,NSA Course Materials Module 4 v.28,http://icontherecord.tumblr.com/post/67419963949/dni-clapper-declassifies-additional-intelligence,US Government
11/17/13,DSD 3G,http://www.theguardian.com/world/2013/nov/18/australia-tried-to-monitor-indonesian-presidents-phone,Guardian
11/17/13,Royal Concierge ,http://www.spiegel.de/international/europe/gchq-monitors-hotel-reservations-to-track-diplomats-a-933914.html,Guardian
11/4/13,Boundless Informant,http://www.elmundo.es/internacional/2013/11/04/52769eb561fd3d6d0a8b4582.html,El Mundo
11/4/13,Info Sharing Partners,http://www.elmundo.es/internacional/2013/11/04/52769eb561fd3d6d0a8b4582.html,El Mundo
11/4/13,Special Source Operations (SSO) Collection Optimization 'Midpoint' Slides - Google and Yahoo! exploitations  ,http://www.washingtonpost.com/blogs/the-switch/wp/2013/11/04/how-we-know-the-nsa-had-access-to-internal-google-and-yahoo-cloud-data/,Washington Post
11/4/13,"Special Source Operations (SSO) Intercept Program Slides -- cable programs, details of MUSCULAR",http://www.washingtonpost.com/blogs/the-switch/wp/2013/11/04/how-we-know-the-nsa-had-access-to-internal-google-and-yahoo-cloud-data/,Washington Post
11/4/13,WINDSTOP Collection 30 day period December 2012 - January 2013,http://www.washingtonpost.com/blogs/the-switch/wp/2013/11/04/how-we-know-the-nsa-had-access-to-internal-google-and-yahoo-cloud-data/,Washington Post
11/3/13,Collection Accesses 30 Nov 2009,http://www.nytimes.com/2013/11/03/world/no-morsel-too-minuscule-for-all-consuming-nsa.html,NY Times
11/3/13,NSA SIGINT Mission Strategic Plan  2008-2013 ,http://www.nytimes.com/2013/11/03/world/no-morsel-too-minuscule-for-all-consuming-nsa.html,NY Times
